Station,Date,Time,Cl-Tot,NH4N,NO2N,NO3N,O2-Dis,O2-Dis-Sat,TIP,TP,Station Identifier,Latitude,Longitude
AUT00236,2017-07-17,,,0.00800095296,0.003004115373,0.5496284299,9.0,76.0,,0.007,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2017-08-16,,,0.01100131032,0.003004115373,0.86941224366,7.9,91.0,,0.011,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2017-09-14,,,0.00800095296,0.008010974328,0.62957438334,8.8,90.0,,0.014,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2017-10-11,,,0.02700321624,0.005006858955,0.82943926694,8.7,95.0,,0.016,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2017-11-08,,,0.01600190592,0.009012346119,0.73950006932,8.9,94.0,,0.012,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2017-12-06,,,0.00800095296,0.003004115373,0.83943251112,10.2,69.0,,0.008,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2018-01-15,,,0.00900107208,0.006008230746,0.83943251112,11.0,91.0,,0.012,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2018-02-19,,,0.00900107208,0.008010974328,0.88939873202,11.2,92.0,,0.01,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2018-03-14,,,0.00900107208,0.003004115373,0.8993919762,11.1,93.0,,0.012,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2018-04-17,,,0.01100131032,0.006008230746,0.80945277858,10.6,103.0,,0.012,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2018-05-22,,,0.01400166768,0.005006858955,0.63956762752,9.6,109.0,,0.009,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2018-06-19,,,0.01200142944,0.005006858955,0.499662209,9.1,74.0,,0.007,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2018-07-17,,,0.00900107208,0.006008230746,0.70952033678,9.6,72.0,,0.006,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2018-08-07,,,0.00900107208,0.003004115373,0.82943926694,9.2,117.0,,0.013,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2018-09-26,,,0.00900107208,0.006008230746,0.85941899948,7.7,78.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2018-10-15,,,0.00800095296,0.006008230746,0.52964194154,8.4,93.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2018-11-07,,,0.01600190592,0.006008230746,0.57960816244,8.9,86.0,,0.006,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2018-12-05,,,0.02900345448,0.006008230746,0.6995270926,10.0,80.0,,0.008,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2019-01-16,,,0.01200142944,0.004005487164,0.82943926694,10.9,92.0,,0.008,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2019-02-19,,,0.0150017868,0.003004115373,0.86941224366,11.0,96.0,,0.008,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2019-03-12,,,0.0200023824,0.003004115373,0.87940548784,11.4,94.0,,0.008,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2019-04-09,,,0.02300273976,0.01001371791,0.86941224366,10.6,109.0,,0.007,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2019-05-22,,,0.01800214416,0.004005487164,0.71951358096,10.0,95.0,,0.007,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2019-06-18,,,0.00900107208,0.003004115373,0.61958113916,10.0,79.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2019-07-09,,,0.00900107208,0.006008230746,0.83943251112,10.9,81.0,,0.006,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2019-08-13,,,0.00900107208,0.007009602537,0.72950682514,8.6,85.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2019-09-19,,,0.00800095296,0.004005487164,0.72950682514,8.9,74.0,,0.008,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2019-10-14,,,0.01400166768,0.007009602537,0.56961491826,9.1,87.0,,0.01,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2019-11-11,,,0.01400166768,0.006008230746,0.61958113916,8.7,96.0,,0.011,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2019-12-03,,,0.00800095296,0.003004115373,0.67954060424,10.0,74.0,,0.008,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2020-01-14,,,0.00900107208,0.003004115373,0.77947304604,10.4,88.0,,0.011,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2020-02-20,,,0.01100131032,0.005006858955,0.8494257553,10.9,91.0,,0.01,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2020-05-06,,,0.01600190592,0.003004115373,0.80945277858,9.1,103.0,,0.008,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2020-06-22,,,0.00900107208,0.008010974328,0.76947980186,8.9,105.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2020-07-08,,,0.00800095296,0.003004115373,0.78946629022,8.1,106.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2020-08-10,,,0.0100011912,0.007009602537,0.73950006932,7.8,74.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2020-09-16,,,0.00900107208,0.003004115373,0.86941224366,7.9,110.0,,0.007,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2020-10-14,,,0.01400166768,0.007009602537,0.56961491826,9.0,90.0,,0.01,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2020-11-09,,,0.00900107208,0.003004115373,0.62957438334,8.5,96.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2020-12-10,,,0.00800095296,0.003004115373,0.68953384842,10.3,85.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2021-01-19,,,0.00800095296,0.003004115373,0.77947304604,11.0,90.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2021-02-08,,,0.03900464568,0.004005487164,0.83943251112,11.1,91.0,,0.01,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2021-03-24,,,0.01300154856,0.005006858955,0.82943926694,11.3,94.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2021-04-19,,,0.01700202504,0.003004115373,0.77947304604,11.8,99.0,,0.006,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2021-05-26,,,0.0200023824,0.006008230746,0.68953384842,10.2,88.0,,0.008,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2021-06-16,,,0.00900107208,0.007009602537,0.7994595344,10.0,114.0,,0.006,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2021-07-12,,,0.0150017868,0.008010974328,0.81944602276,9.3,102.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2021-08-25,,,0.01400166768,0.003004115373,0.7494933135,8.5,76.0,,0.006,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2021-09-15,,,0.01200142944,0.003004115373,0.4496959881,9.6,77.0,,0.007,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2021-10-11,,,0.01100131032,0.003004115373,0.85941899948,8.7,98.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2021-11-24,,,0.01100131032,0.006008230746,0.65955411588,9.8,88.0,,0.005,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00236,2021-12-15,,,0.01100131032,0.003004115373,0.75948655768,9.9,86.0,,0.007,"BODENSEE, BREGENZER BUCHT",47.51889,9.73855
AUT00252,2016-03-16,,,0.010701274584,0.002002743582,0.108926361562,11.2,40.0,,0.0116,ATSE20101000,46.63092,14.12236
AUT00252,2016-06-02,,,0.006700798104,0.002002743582,0.222259743807,14.5,2.0,,0.0133,ATSE20101000,46.63092,14.12236
AUT00252,2016-09-07,,,0.010301226936,0.002002743582,0.20486150569,9.6,2.0,,0.0118,ATSE20101000,46.63092,14.12236
AUT00252,2016-12-05,,,0.004800571776,0.002002743582,0.174911752883,1.8,85.5,,0.0248,ATSE20101000,46.63092,14.12236
AUT00252,2017-03-20,,,0.004800571776,0.002002743582,0.126064775331,0.2,2.0,,0.0904,ATSE20101000,46.63092,14.12236
AUT00252,2017-05-17,,,0.78809386656,0.002002743582,0.011292365923,6.1,2.0,,0.0178,ATSE20101000,46.63092,14.12236
AUT00252,2017-09-13,,,0.35404216848,0.002002743582,0.011292365923,0.2,2.0,,0.009,ATSE20101000,46.63092,14.12236
AUT00252,2017-12-18,,,0.00400047648,0.002002743582,0.011292365923,0.2,7.5,,0.1232,ATSE20101000,46.63092,14.12236
AUT00252,2018-03-14,,,0.131315640456,0.002002743582,0.011292365923,9.7,80.0,,0.0131,ATSE20101000,46.63092,14.12236
AUT00252,2018-06-19,,,0.00400047648,0.007009602537,0.011292365923,14.4,2.0,,0.0102,ATSE20101000,46.63092,14.12236
AUT00252,2018-08-22,,,0.00400047648,0.002002743582,0.011292365923,8.8,215.0,,0.0144,ATSE20101000,46.63092,14.12236
AUT00252,2018-12-04,,,0.00400047648,0.002002743582,0.011292365923,0.2,95.5,,0.0139,ATSE20101000,46.63092,14.12236
AUT00252,2019-03-25,,,0.00400047648,0.002002743582,0.078946629022,10.1,84.5,,0.0136,ATSE20101000,46.63092,14.12236
AUT00252,2019-05-23,,,0.59407075728,0.002002743582,0.011292365923,11.5,2.0,,0.0104,ATSE20101000,46.63092,14.12236
AUT00252,2019-09-12,,,0.00400047648,0.002002743582,0.011292365923,9.3,2.0,,0.1036,ATSE20101000,46.63092,14.12236
AUT00252,2019-12-03,,,0.82909875048,0.002002743582,0.011292365923,0.2,90.8,,0.1149,ATSE20101000,46.63092,14.12236
AUT00252,2020-04-27,,,0.00400047648,0.005207133313,0.011292365923,11.8,113.1,,0.0175,ATSE20101000,46.63092,14.12236
AUT00252,2020-06-16,,,0.36604359792,0.002002743582,0.011292365923,5.1,2.0,,0.0132,ATSE20101000,46.63092,14.12236
AUT00252,2020-09-22,,,0.00400047648,0.002002743582,0.011292365923,4.2,2.0,,0.011,ATSE20101000,46.63092,14.12236
AUT00252,2020-12-16,,,0.92411006688,0.002002743582,0.011292365923,7.8,2.0,,0.095,ATSE20101000,46.63092,14.12236
AUT00252,2021-03-15,,,0.4150494348,0.002002743582,0.195867585928,4.6,81.6,,0.028,ATSE20101000,46.63092,14.12236
AUT00252,2021-06-15,,,0.53306349096,0.002002743582,0.011292365923,0.2,1.0,,0.056,ATSE20101000,46.63092,14.12236
AUT00252,2021-09-07,,,0.00900107208,0.002002743582,0.011292365923,9.3,1.0,,0.009,ATSE20101000,46.63092,14.12236
AUT00252,2021-12-01,,,0.00800095296,0.002002743582,0.011292365923,3.3,1.0,,0.011,ATSE20101000,46.63092,14.12236
AUT00253,2016-03-29,,,0.083709970344,0.002002743582,0.308791245162,8.6,91.4,,0.005,ATSE20201000,46.77862,13.60787
AUT00253,2016-06-08,,,0.005100607512,0.00330452691,0.295300365519,12.0,21.0,,0.0077,ATSE20201000,46.77862,13.60787
AUT00253,2016-09-27,,,0.0850101252,0.002002743582,0.323781111432,10.3,63.0,,0.0072,ATSE20201000,46.77862,13.60787
AUT00253,2016-11-30,,,0.01450172724,0.003004115373,0.02997973254,10.5,13.0,,0.0074,ATSE20201000,46.77862,13.60787
AUT00253,2017-03-22,,,0.00400047648,0.002002743582,0.277262559774,9.2,72.0,,0.0125,ATSE20201000,46.77862,13.60787
AUT00253,2017-05-31,,,0.00400047648,0.002002743582,0.170814522769,10.8,21.5,,0.0066,ATSE20201000,46.77862,13.60787
AUT00253,2017-09-14,,,0.00400047648,0.002503429477,0.319164232621,10.8,2.0,,0.0062,ATSE20201000,46.77862,13.60787
AUT00253,2017-12-06,,,0.00400047648,0.002002743582,0.201293917518,9.7,84.5,,0.0067,ATSE20201000,46.77862,13.60787
AUT00253,2018-03-26,,,0.00400047648,0.002002743582,0.251350077615,8.9,74.0,,0.0054,ATSE20201000,46.77862,13.60787
AUT00253,2018-06-13,,,0.00400047648,0.002303155119,0.250830428918,9.4,93.5,,0.0208,ATSE20201000,46.77862,13.60787
AUT00253,2018-09-03,,,0.08100964872,0.002002743582,0.15989190688,3.9,108.2,,0.006,ATSE20201000,46.77862,13.60787
AUT00253,2018-12-05,,,0.00400047648,0.002002743582,0.336682389668,6.4,91.8,,0.0089,ATSE20201000,46.77862,13.60787
AUT00253,2019-03-27,,,0.00400047648,0.002002743582,0.290793412394,9.0,70.7,,0.0098,ATSE20201000,46.77862,13.60787
AUT00253,2019-06-11,,,0.0050005956,0.002002743582,0.135448431616,1.5,90.0,,0.0074,ATSE20201000,46.77862,13.60787
AUT00253,2019-09-09,,,0.00400047648,0.002002743582,0.118250058382,12.4,22.5,,0.0159,ATSE20201000,46.77862,13.60787
AUT00253,2019-12-16,,,0.00400047648,0.002403292298,0.318554644726,1.6,31.0,,0.0068,ATSE20201000,46.77862,13.60787
AUT00253,2020-05-05,,,0.00400047648,0.002002743582,0.360756114898,6.9,57.0,,0.008,ATSE20201000,46.77862,13.60787
AUT00253,2020-06-17,,,0.00400047648,0.002002743582,0.371748683496,9.5,83.0,,0.006,ATSE20201000,46.77862,13.60787
AUT00253,2020-09-15,,,0.00400047648,0.002002743582,0.381741927676,5.9,37.0,,0.012,ATSE20201000,46.77862,13.60787
AUT00253,2020-12-15,,,0.00400047648,0.002002743582,0.321782462596,9.9,24.4,,0.009,ATSE20201000,46.77862,13.60787
AUT00253,2021-03-23,,,0.00400047648,0.002002743582,0.373747332332,4.0,1.0,,0.005,ATSE20201000,46.77862,13.60787
AUT00253,2021-06-14,,,0.00400047648,0.002002743582,0.21485474987,3.7,110.0,,0.005,ATSE20201000,46.77862,13.60787
AUT00253,2021-08-31,,,0.01300154856,0.002002743582,0.118919605742,0.2,113.1,,0.005,ATSE20201000,46.77862,13.60787
AUT00253,2021-11-22,,,0.00400047648,0.002002743582,0.30479394749,7.1,62.1,,0.005,ATSE20201000,46.77862,13.60787
AUT00254,2016-03-16,,,0.016902013128,0.002803841015,0.23307243401,10.1,92.1,,0.0063,ATSE20301000,46.58114,13.92674
AUT00254,2016-05-31,,,0.0100011912,0.002503429477,0.206220586898,9.1,108.0,,0.0065,ATSE20301000,46.58114,13.92674
AUT00254,2016-09-22,,,0.01350160812,0.002002743582,0.148109871992,7.4,14.0,,0.0085,ATSE20301000,46.58114,13.92674
AUT00254,2016-12-05,,,0.00400047648,0.002503429477,0.229874595873,9.6,33.4,,0.0089,ATSE20301000,46.58114,13.92674
AUT00254,2017-03-20,,,0.012801524736,0.002603566657,0.223688777725,10.8,86.0,,0.0111,ATSE20301000,46.58114,13.92674
AUT00254,2017-05-17,,,0.00450053604,0.002102880761,0.195527815626,7.0,73.0,,0.0093,ATSE20301000,46.58114,13.92674
AUT00254,2017-09-13,,,0.013901655768,0.003204389731,0.154285696895,9.4,10.7,,0.0055,ATSE20301000,46.58114,13.92674
AUT00254,2017-12-05,,,0.012301465176,0.00330452691,0.18255658468,9.5,80.0,,0.0076,ATSE20301000,46.58114,13.92674
AUT00254,2018-03-14,,,0.01300154856,0.002002743582,0.233082427254,11.5,92.0,,0.0057,ATSE20301000,46.58114,13.92674
AUT00254,2018-06-19,,,0.00700083384,0.003004115373,0.246833131246,8.8,84.3,,0.011,ATSE20301000,46.58114,13.92674
AUT00254,2018-08-22,,,0.00400047648,0.002002743582,0.145901365028,11.0,98.4,,0.0104,ATSE20301000,46.58114,13.92674
AUT00254,2018-12-04,,,0.01900226328,0.003004115373,0.216723486532,5.3,85.2,,0.0099,ATSE20301000,46.58114,13.92674
AUT00254,2019-03-25,,,0.00900107208,0.003004115373,0.275773566391,10.5,99.4,,0.011,ATSE20301000,46.58114,13.92674
AUT00254,2019-06-13,,,0.00400047648,0.003004115373,0.267239335862,8.5,86.0,,0.0069,ATSE20301000,46.58114,13.92674
AUT00254,2019-09-16,,,0.008601024432,0.002002743582,0.208848810118,9.6,108.3,,0.006,ATSE20301000,46.58114,13.92674
AUT00254,2019-12-03,,,0.00400047648,0.003004115373,0.244874455387,9.4,2.0,,0.0183,ATSE20301000,46.58114,13.92674
AUT00254,2020-04-20,,,0.00600071472,0.003004115373,0.30979056958,9.2,107.3,,0.007,ATSE20301000,46.58114,13.92674
AUT00254,2020-06-08,,,0.00550065516,0.002303155119,0.257825699844,9.2,99.0,,0.0089,ATSE20301000,46.58114,13.92674
AUT00254,2020-09-14,,,0.0050005956,0.002002743582,0.1998648836,8.8,74.6,,0.009,ATSE20301000,46.58114,13.92674
AUT00254,2020-11-30,,,0.00400047648,0.003004115373,0.281809485876,9.4,82.0,,0.006,ATSE20301000,46.58114,13.92674
AUT00254,2021-03-17,,,0.00400047648,0.002002743582,0.32478043585,10.7,89.7,,0.005,ATSE20301000,46.58114,13.92674
AUT00254,2021-06-28,,,0.00400047648,0.002002743582,0.237839211484,8.4,104.1,,0.005,ATSE20301000,46.58114,13.92674
AUT00254,2021-08-30,,,0.00400047648,0.002002743582,0.238838535902,9.2,100.0,,0.005,ATSE20301000,46.58114,13.92674
AUT00254,2021-11-17,,,0.01100131032,0.002002743582,0.227845967304,10.3,95.5,,0.005,ATSE20301000,46.58114,13.92674
AUT00255,2016-03-15,,,0.009201095904,0.002002743582,0.347784883952,11.8,96.1,,0.0096,ATSE20401000,46.66115,13.92918
AUT00255,2016-05-17,,,0.013301584296,0.002102880761,0.211227202233,11.7,118.9,,0.018,ATSE20401000,46.66115,13.92918
AUT00255,2016-09-29,,,0.014701751064,0.002002743582,0.522626684126,0.3,29.7,,0.0106,ATSE20401000,46.66115,13.92918
AUT00255,2016-12-01,,,0.01800214416,0.003004115373,0.538076239628,0.2,75.3,,0.0125,ATSE20401000,46.66115,13.92918
AUT00255,2017-03-14,,,0.004100488392,0.002002743582,0.455721914341,9.0,73.7,,0.0143,ATSE20401000,46.66115,13.92918
AUT00255,2017-06-12,,,0.004400524128,0.002703703836,0.314977063309,7.2,95.0,,0.016,ATSE20401000,46.66115,13.92918
AUT00255,2017-09-18,,,0.004300512216,0.012817558925,0.51988853522,8.5,26.0,,0.0128,ATSE20401000,46.66115,13.92918
AUT00255,2018-03-12,,,0.00400047648,0.002002743582,0.453023738412,11.1,93.3,,0.0245,ATSE20401000,46.66115,13.92918
AUT00255,2018-06-18,,,0.008901060168,0.00450617306,0.368750710242,5.3,117.5,,0.03,ATSE20401000,46.66115,13.92918
AUT00255,2018-09-12,,,0.0150017868,0.002002743582,0.45968923228,8.6,69.5,,0.0117,ATSE20401000,46.66115,13.92918
AUT00255,2018-11-19,,,0.013301584296,0.002002743582,0.507656804344,4.4,82.0,,0.0129,ATSE20401000,46.66115,13.92918
AUT00255,2019-04-01,,,0.00400047648,0.002002743582,0.379003778771,12.0,110.1,,0.0123,ATSE20401000,46.66115,13.92918
AUT00255,2019-06-12,,,0.008200976784,0.002002743582,0.424133269488,7.5,63.0,,0.0128,ATSE20401000,46.66115,13.92918
AUT00255,2019-09-10,,,0.007800929136,0.002002743582,0.441651426535,1.7,21.5,,0.0133,ATSE20401000,46.66115,13.92918
AUT00255,2019-12-09,,,0.00400047648,0.002503429477,0.491667613656,8.5,76.3,,0.0137,ATSE20401000,46.66115,13.92918
AUT00255,2020-04-28,,,0.00400047648,0.002803841015,0.687535199584,9.8,94.0,,0.0114,ATSE20401000,46.66115,13.92918
AUT00255,2020-06-03,,,0.0100011912,0.004005487164,0.275813539368,8.5,79.0,,0.0095,ATSE20401000,46.66115,13.92918
AUT00255,2020-09-21,,,0.00400047648,0.002002743582,0.548629105482,5.0,111.0,,0.014,ATSE20401000,46.66115,13.92918
AUT00255,2020-12-01,,,0.00400047648,0.002002743582,0.296799352146,8.9,82.0,,0.01,ATSE20401000,46.66115,13.92918
AUT00255,2021-03-22,,,0.0050005956,0.002002743582,0.472680449714,10.9,88.7,,0.01,ATSE20401000,46.66115,13.92918
AUT00255,2021-06-09,,,0.01300154856,0.003004115373,0.307791920744,8.3,122.8,,0.01,ATSE20401000,46.66115,13.92918
AUT00255,2021-09-06,,,0.00600071472,0.002002743582,0.305793271908,3.0,53.6,,0.011,ATSE20401000,46.66115,13.92918
AUT00255,2021-11-29,,,0.02300273976,0.002002743582,0.552626403154,8.5,76.6,,0.009,ATSE20401000,46.66115,13.92918
AUT00256,2016-04-18,,,0.19402310928,0.002002743582,0.07994595344,0.2,99.8,,0.005,ATSE20501000,46.70095999999999,13.37749
AUT00256,2016-06-21,,,0.197423514288,0.00330452691,0.040972301138,0.2,2.0,,0.01,ATSE20501000,46.70095999999999,13.37749
AUT00256,2016-09-12,,,0.034804145376,0.003204389731,0.011292365923,9.0,110.0,,0.0075,ATSE20501000,46.70095999999999,13.37749
AUT00256,2016-11-22,,,0.01100131032,0.002002743582,0.011292365923,4.1,2.0,,0.0082,ATSE20501000,46.70095999999999,13.37749
AUT00256,2017-03-29,,,0.400047648,0.002803841015,0.011292365923,9.1,2.0,,0.0094,ATSE20501000,46.70095999999999,13.37749
AUT00256,2017-06-07,,,0.010201215024,0.002903978194,0.0499662209,9.6,105.0,,0.0088,ATSE20501000,46.70095999999999,13.37749
AUT00256,2017-09-06,,,0.00400047648,0.002002743582,0.011292365923,0.2,2.0,,0.0246,ATSE20501000,46.70095999999999,13.37749
AUT00256,2018-04-11,,,0.00400047648,0.002603566657,0.011292365923,6.7,2.0,,0.006,ATSE20501000,46.70095999999999,13.37749
AUT00256,2018-06-20,,,0.009101083992,0.002002743582,0.052964194154,0.2,97.4,,0.005,ATSE20501000,46.70095999999999,13.37749
AUT00256,2018-09-10,,,0.14601739152,0.002002743582,0.093936495292,0.2,21.9,,0.0054,ATSE20501000,46.70095999999999,13.37749
AUT00256,2018-11-21,,,0.00400047648,0.002002743582,0.011292365923,0.2,2.0,,0.0058,ATSE20501000,46.70095999999999,13.37749
AUT00256,2019-04-03,,,0.00400047648,0.002002743582,0.086921237878,8.7,72.0,,0.0058,ATSE20501000,46.70095999999999,13.37749
AUT00256,2019-06-04,,,0.1350160812,0.002002743582,0.133789553082,9.3,38.0,,0.009,ATSE20501000,46.70095999999999,13.37749
AUT00256,2019-09-03,,,0.00400047648,0.002002743582,0.197536457706,0.2,2.0,,0.0052,ATSE20501000,46.70095999999999,13.37749
AUT00256,2019-11-25,,,0.00400047648,0.002002743582,0.158682724334,9.4,74.9,,0.0067,ATSE20501000,46.70095999999999,13.37749
AUT00256,2020-04-29,,,0.00400047648,0.002002743582,0.011292365923,10.3,108.0,,0.0055,ATSE20501000,46.70095999999999,13.37749
AUT00256,2020-06-02,,,0.109112995992,0.002002743582,0.102930415054,9.8,105.0,,0.0068,ATSE20501000,46.70095999999999,13.37749
AUT00256,2020-09-09,,,0.0050005956,0.002002743582,0.011292365923,0.2,2.0,,0.006,ATSE20501000,46.70095999999999,13.37749
AUT00256,2020-11-23,,,0.00400047648,0.002002743582,0.011292365923,9.6,83.0,,0.006,ATSE20501000,46.70095999999999,13.37749
AUT00256,2021-04-14,,,0.0050005956,0.002002743582,0.150897987118,9.6,1.0,,0.006,ATSE20501000,46.70095999999999,13.37749
AUT00256,2021-06-22,,,0.00400047648,0.002002743582,0.011292365923,0.2,1.0,,0.005,ATSE20501000,46.70095999999999,13.37749
AUT00256,2021-09-14,,,0.00700083384,0.002002743582,0.061958113916,12.0,109.8,,0.005,ATSE20501000,46.70095999999999,13.37749
AUT00256,2021-11-30,,,0.31403740368,0.002002743582,0.011292365923,0.2,1.0,,0.024,ATSE20501000,46.70095999999999,13.37749
AUT00257,2016-03-17,,,0.52606265712,0.002803841015,0.236080400508,9.3,22.1,,0.0096,ATSE20601000,46.5868,14.15743
AUT00257,2016-05-30,,,0.091210863744,0.002002743582,0.152446939966,8.7,104.0,,0.007,ATSE20601000,46.5868,14.15743
AUT00257,2016-08-29,,,0.012401477088,0.00560768203,0.11991893016,7.5,118.0,,0.01,ATSE20601000,46.5868,14.15743
AUT00257,2016-11-28,,,0.153818320656,0.002102880761,0.0999324418,7.8,48.3,,0.0088,ATSE20601000,46.5868,14.15743
AUT00257,2017-03-16,,,0.190922740008,0.002503429477,0.26737924128,10.5,34.0,,0.0126,ATSE20601000,46.5868,14.15743
AUT00257,2017-05-18,,,0.076209076944,0.003004115373,0.018987163942,9.4,105.0,,0.0424,ATSE20601000,46.5868,14.15743
AUT00257,2017-08-31,,,0.19402310928,0.002803841015,0.03497635463,10.3,2.0,,0.0143,ATSE20601000,46.5868,14.15743
AUT00257,2017-12-14,,,0.248729625144,0.002503429477,0.096934468546,8.7,73.0,,0.0107,ATSE20601000,46.5868,14.15743
AUT00257,2018-04-03,,,0.203824276656,0.002803841015,0.223229088493,10.6,71.3,,0.0095,ATSE20601000,46.5868,14.15743
AUT00257,2018-05-29,,,0.03100369272,0.003004115373,0.198865559182,8.9,118.0,,0.0232,ATSE20601000,46.5868,14.15743
AUT00257,2018-08-23,,,0.008401000608,0.002002743582,0.011292365923,9.1,31.0,,0.0079,ATSE20601000,46.5868,14.15743
AUT00257,2018-11-29,,,1.35616152672,0.002002743582,0.011292365923,9.1,79.8,,0.0107,ATSE20601000,46.5868,14.15743
AUT00257,2019-03-20,,,0.236428159968,0.002002743582,0.155384953755,8.8,64.4,,0.0128,ATSE20601000,46.5868,14.15743
AUT00257,2019-06-18,,,0.0975116142,0.002603566657,0.194138754685,9.9,108.4,,0.0134,ATSE20601000,46.5868,14.15743
AUT00257,2019-09-04,,,0.007400881488,0.002002743582,0.011292365923,1.3,12.0,,0.0102,ATSE20601000,46.5868,14.15743
AUT00257,2019-12-11,,,0.230327433336,0.002002743582,0.155454906464,7.0,61.0,,0.0088,ATSE20601000,46.5868,14.15743
AUT00257,2020-05-06,,,0.160719142584,0.002303155119,0.256826375426,9.7,103.1,,0.0228,ATSE20601000,46.5868,14.15743
AUT00257,2020-06-22,,,0.181421608368,0.003705075627,0.09493581971,0.2,106.0,,0.023,ATSE20601000,46.5868,14.15743
AUT00257,2020-09-17,,,0.00400047648,0.002002743582,0.090938522038,4.2,112.0,,0.031,ATSE20601000,46.5868,14.15743
AUT00257,2020-11-30,,,0.25203001824,0.004005487164,0.151897311536,6.3,56.0,,0.012,ATSE20601000,46.5868,14.15743
AUT00257,2021-03-17,,,0.20702465784,0.002002743582,0.253828402172,9.3,53.7,,0.005,ATSE20601000,46.5868,14.15743
AUT00257,2021-06-16,,,0.31403740368,0.003004115373,0.177879746404,10.1,107.2,,0.007,ATSE20601000,46.5868,14.15743
AUT00257,2021-09-16,,,0.34304085816,0.003004115373,0.011292365923,10.0,7.3,,0.033,ATSE20601000,46.5868,14.15743
AUT00257,2021-11-17,,,0.03600428832,0.002002743582,0.011292365923,0.2,1.0,,0.037,ATSE20601000,46.5868,14.15743
AUT00258,2016-03-14,,,1.550184636,0.002002743582,0.06995270926,0.2,78.3,,0.0101,ATSE20701000,46.60457,14.58546
